IRI_KEY,WEEK,SY,GE,VEND,ITEM,UNITS,DOLLARS,F,D,PR
8029538,1342,0,1,74690,3285,1,2,NONE,0,1
8029538,1342,0,1,74690,3269,1,2.99,NONE,0,0
8029538,1342,0,2,74690,2383,1,0.99,NONE,0,0
8029538,1342,0,3,28400,1249,1,0.99,NONE,0,0
8029538,1342,0,1,28400,981,1,0.99,NONE,0,0
8029538,1342,0,1,28400,3098,2,1.98,NONE,0,0
8029538,1342,0,3,28400,982,2,1.98,NONE,0,0
8029538,1342,0,4,28400,988,1,0.99,NONE,0,0
8029538,1342,0,2,28400,1041,1,0.99,NONE,0,0
8029538,1342,0,1,37000,37712,1,1.29,NONE,0,0
8029538,1342,0,1,37000,37716,1,1.29,NONE,0,0
8029538,1342,0,3,37000,32128,1,0.78,NONE,0,0
8029538,1342,0,1,37000,32129,1,0.78,NONE,0,0
8029538,1342,0,1,37000,37708,1,1.29,NONE,0,0
8029538,1342,0,1,28400,2875,2,1.98,NONE,0,0
8029538,1342,0,2,70415,10173,1,0.68,NONE,0,0
8029538,1342,0,1,16000,16629,1,0.59,NONE,0,0
8029538,1342,0,4,41419,6171,6,7.14,NONE,1,1
8029538,1342,0,4,41419,6172,4,4.76,NONE,0,0
8029538,1342,0,2,74690,7074,1,0.99,NONE,0,0
8029538,1342,0,2,29000,7029,1,1.39,NONE,0,0
8029538,1342,7,1,88637,10107,3,5.97,NONE,1,0
8029538,1342,0,1,88637,12102,1,0.99,NONE,1,0
8029538,1342,7,1,88637,10108,2,3.98,NONE,1,0
8029538,1342,0,1,74690,5649,1,0.99,NONE,0,0
8029538,1342,0,1,28400,2879,2,1.98,NONE,0,0
8029538,1342,7,1,88637,10109,15,29.85,NONE,1,0
8029538,1342,0,1,88637,14101,2,1.98,NONE,0,0
8029538,1342,0,1,88637,66101,1,0.99,NONE,1,0
8029538,1342,7,1,88637,10106,4,7.96,NONE,1,1
8029538,1342,0,1,88637,44101,2,1.98,NONE,1,0
8029538,1342,0,3,88637,13101,6,3.54,NONE,1,0
8029538,1342,0,1,40000,13508,1,3.29,NONE,0,0
8029538,1342,7,1,54918,8118,1,1.99,NONE,0,0
8029538,1342,0,2,46555,29,2,3.98,NONE,0,1
8029538,1342,7,1,88637,10110,3,2.97,NONE,1,1
8029538,1342,0,1,28400,3833,1,0.99,NONE,0,0
8029538,1342,0,1,28400,3831,2,1.98,NONE,0,0
8029538,1342,0,1,74923,40501,1,0.59,NONE,0,0
8029538,1342,0,1,16000,16699,1,1.73,NONE,0,0
8029538,1342,0,1,16000,16619,2,3.46,NONE,0,0
8029538,1342,0,1,16000,12607,5,6.05,NONE,0,0
8029538,1342,0,1,16000,15940,2,4.68,NONE,0,0
8029538,1342,0,1,16000,15970,1,1.99,NONE,0,0
8029538,1342,0,1,16000,16490,2,3.98,NONE,0,0
8029538,1342,0,1,16000,15990,2,3.98,NONE,0,1
8029538,1342,0,1,16000,16010,1,1.21,NONE,0,0
8029538,1342,0,2,28400,1360,1,1.99,NONE,0,0
8029538,1342,0,3,28400,2912,1,1.99,NONE,0,0
8029538,1342,0,1,28400,2907,1,1.99,NONE,0,0
8029538,1342,0,1,28400,3839,1,0.99,NONE,0,0
8029538,1342,0,1,28400,3838,2,1.98,NONE,0,1
8029538,1342,7,1,20495,91035,3,3.99,NONE,0,0
8029538,1342,88,5,99998,58072,2,1.18,NONE,0,0
8029538,1343,0,5,74690,2325,2,1.98,NONE,0,0
8029538,1343,0,3,74690,2312,2,1.98,NONE,0,0
8029538,1343,0,1,74690,2529,2,1.98,NONE,0,0
8029538,1343,0,1,74690,3285,2,4,NONE,0,1
8029538,1343,0,1,74690,2503,2,1.98,NONE,0,0
8029538,1343,0,1,74690,3269,2,4,NONE,0,0
8029538,1343,0,1,74690,2545,1,0.99,NONE,0,0
8029538,1343,0,1,74690,3243,1,2,NONE,0,1
8029538,1343,0,2,74690,2367,2,1.98,NONE,0,0
8029538,1343,0,2,74690,2383,1,0.99,NONE,0,0
8029538,1343,0,3,28400,1249,3,2.97,NONE,0,0
8029538,1343,0,1,28400,981,2,1.98,NONE,0,0
8029538,1343,0,3,28400,982,2,1.98,NONE,0,0
8029538,1343,0,2,28400,1041,1,0.99,NONE,0,0
8029538,1343,0,1,37000,37705,2,2.58,NONE,0,0
8029538,1343,0,1,37000,37717,1,1.29,NONE,0,0
8029538,1343,0,2,28400,2869,1,0.99,NONE,0,0
8029538,1343,0,1,28400,2875,3,2.97,NONE,0,0
8029538,1343,0,1,28400,2874,1,0.99,NONE,0,0
8029538,1343,0,1,16000,16629,1,0.59,NONE,0,0
8029538,1343,0,1,16000,16729,1,1.73,NONE,0,0
8029538,1343,0,4,41419,6171,1,2.22,NONE,1,0
8029538,1343,0,4,41419,6172,1,2.22,NONE,0,0
8029538,1343,0,1,28400,2977,1,0.99,NONE,0,0
8029538,1343,0,1,88637,12102,3,2.97,NONE,1,0
8029538,1343,7,1,88637,10108,3,5.97,NONE,1,0
8029538,1343,0,1,28400,2879,2,1.98,NONE,0,0
8029538,1343,0,3,28400,2064,1,0.99,NONE,0,0
8029538,1343,0,1,28400,2880,5,4.95,NONE,0,0
8029538,1343,7,1,88637,10109,15,29.85,NONE,1,0
8029538,1343,0,1,88637,14101,3,2.97,NONE,1,0
8029538,1343,0,1,88637,66101,2,1.98,NONE,1,0
8029538,1343,7,1,88637,10106,1,1.99,NONE,1,1
8029538,1343,0,1,88637,44101,3,2.97,NONE,1,0
8029538,1343,0,3,88637,13101,7,4.13,NONE,1,0
8029538,1343,0,1,25606,19917,2,3.18,NONE,0,0
8029538,1343,0,1,74690,5173,9,7.92,A,0,0
8029538,1343,7,1,54918,8118,1,1.99,NONE,0,0
8029538,1343,0,2,46555,30,1,1.99,NONE,0,1
8029538,1343,0,3,28400,3832,1,0.99,NONE,0,0
8029538,1343,0,1,28400,3833,1,0.99,NONE,0,0
8029538,1343,0,1,28400,3837,1,0.99,NONE,0,0
8029538,1343,0,1,78116,20,3,2.97,NONE,0,0
8029538,1343,0,1,74923,40501,4,2.36,NONE,0,0
8029538,1343,0,1,16000,16659,3,1.77,NONE,0,0
8029538,1343,0,1,16000,16619,4,6.92,NONE,0,0
8029538,1343,0,1,16000,16669,1,1.73,NONE,0,0
8029538,1343,0,1,16000,16609,4,2.36,NONE,0,0
8029538,1343,0,1,16000,12607,1,1.21,NONE,0,0
8029538,1343,0,1,16000,15940,2,3.98,NONE,1,1
8029538,1343,0,1,16000,12606,2,2.42,NONE,0,0
8029538,1343,0,1,16000,15840,3,5.97,NONE,1,1
8029538,1343,0,1,16000,15970,3,5.97,NONE,1,0
8029538,1343,0,1,16000,16490,1,1.99,NONE,0,0
8029538,1343,0,1,16000,15990,1,1.99,NONE,1,1
8029538,1343,0,1,24100,10148,2,6.18,NONE,0,0
8029538,1343,0,2,28400,1360,2,3.98,NONE,0,0
8029538,1343,0,1,28400,3839,3,2.97,NONE,0,0
8029538,1343,7,1,20495,90930,1,1.59,NONE,0,0
8029538,1343,7,1,20495,91035,3,3.99,NONE,0,0
8029538,1343,88,5,99998,58072,1,0.59,NONE,0,0
8029538,1344,0,5,74690,2325,4,3.96,NONE,0,0
8029538,1344,0,1,74690,2529,1,0.99,NONE,0,0
8029538,1344,0,1,74690,2503,2,1.98,NONE,0,0
8029538,1344,0,1,74690,2545,1,0.99,NONE,0,0
8029538,1344,0,3,28400,1249,1,0.99,NONE,0,0
8029538,1344,0,1,28400,3098,1,0.99,NONE,0,0
8029538,1344,0,3,28400,991,1,0.99,NONE,0,0
8029538,1344,0,4,28400,988,2,1.98,NONE,0,0
8029538,1344,0,1,28400,4058,2,1.98,NONE,0,0
8029538,1344,0,2,37000,32127,1,0.78,NONE,0,0
8029538,1344,0,1,37000,37705,2,2.58,NONE,0,0
8029538,1344,0,3,37000,32128,3,2.34,NONE,0,0
8029538,1344,0,1,37000,37706,1,1.29,NONE,0,0
8029538,1344,0,1,37000,37708,1,1.29,NONE,0,0
8029538,1344,0,2,28400,2869,6,5.94,NONE,0,0
8029538,1344,0,1,28400,2875,7,6.93,NONE,0,0
8029538,1344,0,1,28400,2874,5,4.95,NONE,0,0
8029538,1344,0,1,16000,16629,1,0.59,NONE,0,0
8029538,1344,0,1,16000,16729,1,1.73,NONE,0,0
8029538,1344,0,1,41419,71471,1,0.62,NONE,0,0
8029538,1344,0,1,41419,71472,2,1.24,NONE,0,0
8029538,1344,0,2,74690,7074,5,4.95,NONE,0,0
8029538,1344,0,1,88637,12102,3,2.97,NONE,1,0
8029538,1344,7,1,88637,10108,3,5.97,NONE,1,0
8029538,1344,0,1,28400,2879,1,0.99,NONE,0,0
8029538,1344,0,3,28400,2064,1,0.99,NONE,0,0
8029538,1344,0,1,28400,2880,3,2.97,NONE,0,0
8029538,1344,7,1,88637,10109,7,13.93,NONE,1,0
8029538,1344,0,1,88637,14101,1,0.99,NONE,0,0
8029538,1344,7,1,88637,10106,2,3.98,NONE,0,1
8029538,1344,0,3,88637,13101,4,2.36,NONE,1,0
8029538,1344,0,2,46555,29,2,3.98,NONE,0,1
8029538,1344,0,3,28400,3832,1,0.99,NONE,0,0
8029538,1344,0,1,28400,3837,2,1.98,NONE,0,0
8029538,1344,0,1,28400,3831,4,3.96,NONE,0,0
8029538,1344,0,1,16000,16619,3,5.19,NONE,0,0
8029538,1344,0,1,16000,16609,4,2.34,NONE,0,0
8029538,1344,0,1,16000,12607,3,3.63,NONE,0,0
8029538,1344,0,1,16000,12606,1,1.21,NONE,0,0
8029538,1344,0,1,16000,15840,2,5.38,NONE,1,0
8029538,1344,0,1,16000,15970,1,2.69,NONE,0,0
8029538,1344,7,1,20495,90435,1,1.39,NONE,0,0
8029538,1345,0,3,74690,2309,2,1.98,NONE,0,0
8029538,1345,0,3,74690,2312,2,1.98,NONE,0,0
8029538,1345,0,1,74690,2529,1,0.99,NONE,0,0
8029538,1345,0,1,74690,2503,1,0.99,NONE,0,0
8029538,1345,0,1,74690,2545,2,1.98,NONE,0,0
8029538,1345,0,3,74690,2354,1,0.99,NONE,0,0
8029538,1345,0,6,74690,2406,1,0.99,NONE,0,0
8029538,1345,0,3,28400,1249,3,2.97,NONE,0,0
8029538,1345,0,1,28400,981,1,0.99,NONE,0,0
8029538,1345,0,1,28400,2564,3,2.97,NONE,0,0
8029538,1345,0,4,28400,988,1,0.99,NONE,0,0
8029538,1345,0,1,28400,4058,2,1.98,NONE,0,0
8029538,1345,0,2,28400,1041,2,1.98,NONE,0,0
8029538,1345,0,1,37000,33221,1,0.78,NONE,0,0
8029538,1345,0,1,28400,2719,1,0.99,NONE,0,0
8029538,1345,0,2,28400,2869,1,0.99,NONE,0,0
8029538,1345,0,1,28400,2875,3,2.97,NONE,0,0
8029538,1345,0,1,16000,16629,2,1.16,NONE,0,0
8029538,1345,0,1,41419,71471,2,1.24,NONE,0,0
8029538,1345,0,1,41419,71472,1,0.62,NONE,0,0
8029538,1345,0,2,74690,7074,1,0.99,NONE,0,0
8029538,1345,0,1,88637,12102,5,4.95,NONE,1,0
8029538,1345,7,1,88637,10108,2,3.98,NONE,1,0
8029538,1345,0,1,74690,5649,1,0.99,NONE,0,0
8029538,1345,0,1,28400,2879,3,2.97,NONE,0,0
8029538,1345,0,3,28400,2064,1,0.99,NONE,0,0
8029538,1345,0,1,28400,2880,3,2.97,NONE,0,0
8029538,1345,7,1,88637,10109,5,9.95,NONE,1,0
8029538,1345,0,1,88637,14101,2,1.98,NONE,1,0
8029538,1345,0,1,88637,66101,4,3.96,NONE,1,0
8029538,1345,7,1,88637,10106,2,3.98,NONE,1,1
8029538,1345,0,3,88637,13101,7,4.13,NONE,1,0
8029538,1345,0,1,25606,19917,2,3.18,NONE,0,0
8029538,1345,0,1,25606,19906,3,4.17,NONE,0,0
8029538,1345,0,2,46555,29,2,3.98,NONE,0,1
8029538,1345,0,2,46555,30,2,3.98,NONE,0,1
8029538,1345,0,2,74690,5513,1,0.99,NONE,0,0
8029538,1345,0,1,28400,3833,2,1.98,NONE,0,0
8029538,1345,0,1,28400,3831,2,1.98,NONE,0,0
8029538,1345,0,1,16000,16659,3,1.63,NONE,0,1
8029538,1345,0,1,16000,16619,1,1.73,NONE,0,0
8029538,1345,0,1,16000,16609,3,1.74,NONE,0,0
8029538,1345,0,1,16000,12607,1,1.21,NONE,0,0
8029538,1345,0,1,16000,15990,1,2.69,NONE,0,0
8029538,1345,0,1,28400,2907,1,1.99,NONE,0,0
8029538,1345,7,1,20495,90435,2,2.78,NONE,0,0
8029538,1345,88,5,99998,58072,2,1.18,NONE,0,0
8029538,1346,0,5,74690,2325,1,0.99,NONE,0,0
8029538,1346,0,1,74690,3285,2,4,NONE,0,1
8029538,1346,0,1,74690,2503,2,1.98,NONE,0,0
8029538,1346,0,1,74690,3269,2,4,NONE,0,0
8029538,1346,0,2,74690,2367,1,0.99,NONE,0,0
8029538,1346,0,6,74690,2406,1,0.99,NONE,0,0
8029538,1346,0,1,28400,981,4,3.96,NONE,0,0
8029538,1346,0,1,28400,3098,1,0.99,NONE,0,0
8029538,1346,0,1,28400,2564,1,0.99,NONE,0,0
8029538,1346,0,3,28400,982,3,2.97,NONE,0,0
8029538,1346,0,3,28400,991,1,0.99,NONE,0,0
8029538,1346,0,4,28400,988,1,0.99,NONE,0,0
8029538,1346,0,2,28400,1041,1,0.99,NONE,0,0
8029538,1346,0,2,37000,32127,1,0.78,NONE,0,0
8029538,1346,0,1,37000,33221,1,0.78,NONE,0,0
8029538,1346,0,1,37000,37717,1,1.59,NONE,0,0
8029538,1346,0,1,37000,37706,1,1.59,NONE,0,0
8029538,1346,0,1,37000,37708,1,1.59,NONE,0,0
8029538,1346,0,1,37000,45941,1,1.29,NONE,0,0
8029538,1346,0,1,28400,2719,1,0.99,NONE,0,0
8029538,1346,0,2,28400,2869,1,0.99,NONE,0,0
8029538,1346,0,1,28400,2875,2,1.98,NONE,0,0
8029538,1346,0,1,16000,16629,1,0.59,NONE,0,0
8029538,1346,0,1,41419,71471,1,0.62,NONE,0,0
8029538,1346,0,2,74690,7074,2,1.98,NONE,0,0
8029538,1346,0,1,74690,7058,1,0.99,NONE,0,0
8029538,1346,7,1,88637,10107,4,7.96,NONE,1,0
8029538,1346,0,1,88637,12102,1,0.99,NONE,1,0
8029538,1346,7,1,88637,10108,2,3.98,NONE,1,0
8029538,1346,0,1,28400,2879,2,1.98,NONE,0,0
8029538,1346,0,3,28400,2064,1,0.99,NONE,0,0
8029538,1346,0,1,28400,2880,6,5.94,NONE,0,0
8029538,1346,7,1,88637,10109,6,11.94,NONE,1,0
8029538,1346,0,1,88637,14101,2,1.98,NONE,1,0
8029538,1346,0,1,88637,44101,4,3.96,NONE,1,0
8029538,1346,0,3,88637,13101,2,1.18,NONE,0,0
8029538,1346,0,1,25606,19917,1,0.99,NONE,0,1
8029538,1346,0,1,25606,19906,2,1.98,NONE,0,1
8029538,1346,0,3,74690,5157,2,1.76,NONE,0,0
8029538,1346,0,2,74690,5047,4,3.52,NONE,0,0
8029538,1346,0,1,74690,5173,2,1.76,NONE,0,0
8029538,1346,0,3,28400,3832,4,3.96,NONE,0,0
8029538,1346,0,1,28400,3833,1,0.99,NONE,0,0
8029538,1346,0,1,28400,3837,2,1.98,NONE,0,0
8029538,1346,0,1,28400,3831,1,0.99,NONE,0,0
8029538,1346,0,3,26200,49580,2,1.98,NONE,0,0
8029538,1346,0,1,16000,16659,2,1.18,NONE,0,0
8029538,1346,0,1,16000,16619,3,5.19,NONE,0,0
8029538,1346,0,1,16000,16609,2,1.18,NONE,0,0
8029538,1346,0,1,16000,15840,1,2.69,NONE,0,0
8029538,1346,0,2,28400,1360,1,1.99,NONE,0,0
8029538,1346,0,3,28400,2912,1,1.99,NONE,0,0
8029538,1346,7,1,20495,91035,4,5.56,NONE,0,0
8029538,1346,7,1,20495,90435,1,1.39,NONE,0,0
8029538,1346,88,5,99998,58072,1,0.59,NONE,0,0
8029538,1347,0,5,74690,2325,1,0.99,NONE,0,0
8029538,1347,0,3,74690,2309,1,0.99,NONE,0,0
8029538,1347,0,3,74690,2312,1,0.99,NONE,0,0
8029538,1347,0,1,74690,2529,1,0.99,NONE,0,0
8029538,1347,0,1,74690,2545,1,0.99,NONE,0,0
8029538,1347,0,2,74690,2383,1,0.99,NONE,0,0
8029538,1347,0,3,74690,2354,1,0.99,NONE,0,0
8029538,1347,0,6,74690,2406,2,1.98,NONE,0,0
8029538,1347,0,1,28400,3098,1,0.99,NONE,0,0
8029538,1347,0,3,28400,982,1,0.99,NONE,0,0
8029538,1347,0,4,28400,988,1,0.99,NONE,0,0
8029538,1347,0,2,37000,32127,1,0.78,NONE,0,0
8029538,1347,0,1,37000,33221,1,0.78,NONE,0,0
8029538,1347,0,1,37000,37712,1,1.59,NONE,0,0
8029538,1347,0,1,37000,37717,2,3.18,NONE,0,0
8029538,1347,0,1,37000,45940,1,1.59,NONE,0,0
8029538,1347,0,2,28400,2869,1,0.99,NONE,0,0
8029538,1347,0,1,28400,2875,2,1.98,NONE,0,0
8029538,1347,0,1,16000,16729,1,1.73,NONE,0,0
8029538,1347,0,1,41419,71471,2,1.24,NONE,0,0
8029538,1347,0,1,28400,2977,1,0.99,NONE,0,0
8029538,1347,0,2,29000,7029,2,2.78,NONE,0,0
8029538,1347,0,1,88637,12102,2,1.98,NONE,0,0
8029538,1347,7,1,88637,10108,1,1.99,NONE,1,0
8029538,1347,0,1,74690,5830,1,0.99,NONE,0,0
8029538,1347,0,1,28400,2879,1,0.99,NONE,0,0
8029538,1347,0,3,28400,2064,3,2.97,NONE,0,0
8029538,1347,0,1,28400,2880,2,1.98,NONE,0,0
8029538,1347,7,1,88637,10109,3,5.97,NONE,1,0
8029538,1347,0,1,88637,14101,1,0.99,NONE,1,0
8029538,1347,0,1,88637,66101,2,1.98,NONE,1,0
8029538,1347,0,3,88637,13101,6,3.54,NONE,1,0
8029538,1347,0,1,25606,19906,1,1.59,NONE,0,0
8029538,1347,0,3,74690,5157,6,6.29,NONE,0,0
8029538,1347,0,2,74690,5047,4,5.54,NONE,0,0
8029538,1347,0,1,74690,5173,2,1.76,NONE,0,0
8029538,1347,0,3,28400,3832,3,2.97,NONE,0,0
8029538,1347,0,1,28400,3833,1,0.99,NONE,0,0
8029538,1347,0,1,28400,3837,1,0.99,NONE,0,0
8029538,1347,0,1,28400,3831,1,0.99,NONE,0,0
8029538,1347,0,3,26200,49580,2,1.98,NONE,0,0
8029538,1347,0,1,74923,40501,1,0.59,NONE,0,0
8029538,1347,0,1,16000,16619,1,1.73,NONE,0,0
8029538,1347,0,1,16000,16669,1,1.73,NONE,0,0
8029538,1347,0,5,28400,2210,2,1.98,NONE,0,0
8029538,1347,0,1,28400,2907,1,1.99,NONE,0,0
8029538,1347,7,1,20495,90235,1,1.39,NONE,0,0
8029538,1347,7,1,20495,90435,1,1.39,NONE,0,0
8029539,1322,0,3,74690,2309,1,0.99,NONE,0,0
8029539,1322,0,1,74690,2529,1,0.99,NONE,0,0
8029539,1322,0,2,74690,3612,1,3.19,NONE,0,0
8029539,1322,0,2,74690,3609,1,3.19,NONE,0,0
8029539,1322,0,1,28400,981,1,0.99,NONE,0,0
8029539,1322,0,4,28400,988,1,0.99,NONE,0,0
8029539,1322,0,1,28400,4058,1,0.99,NONE,0,0
8029539,1322,0,1,37000,33221,1,0.78,NONE,0,0
8029539,1322,0,3,37000,32128,1,0.78,NONE,0,0
8029539,1322,0,1,37000,37717,2,2.58,NONE,0,0
8029539,1322,0,1,37000,37706,2,2.58,NONE,0,0
8029539,1322,0,1,37000,37718,2,2.58,NONE,0,0
8029539,1322,0,1,37000,37708,1,1.29,NONE,0,0
8029539,1322,0,1,28400,3338,1,3.29,NONE,0,0
8029539,1322,0,1,28400,2875,2,1.98,NONE,0,0
8029539,1322,0,5,28400,906,1,2.5,A,0,1
8029539,1322,0,1,16000,16729,1,1.73,NONE,0,0
8029539,1322,0,1,41419,71471,2,1.24,NONE,0,0
8029539,1322,0,4,41419,6171,1,1.44,NONE,0,1
8029539,1322,0,1,41419,71472,1,0.62,NONE,0,0
8029539,1322,0,4,41419,6172,1,2.22,NONE,0,0
8029539,1322,0,2,74690,7197,1,2.19,NONE,0,0
8029539,1322,0,3,74690,7168,1,2.19,NONE,0,0
8029539,1322,0,3,74690,7223,1,2.19,NONE,0,0
8029539,1322,0,2,29000,7029,1,1.39,NONE,0,1
8029539,1322,0,2,29000,7030,1,1.39,NONE,0,0
8029539,1322,0,1,88637,12102,4,3.96,NONE,0,0
8029539,1322,7,1,88637,10109,3,5.97,NONE,0,0
8029539,1322,0,1,88637,14101,3,2.97,NONE,0,0
8029539,1322,0,1,88637,66101,2,1.98,NONE,0,0
8029539,1322,7,1,88637,10106,2,3.98,NONE,0,0
8029539,1322,0,1,88637,44101,5,4.95,NONE,0,0
8029539,1322,0,3,88637,13101,8,4.72,NONE,0,0
8029539,1322,0,2,94805,6581,2,5,NONE,0,1
8029539,1322,0,1,40000,13508,5,8.25,NONE,0,1
8029539,1322,7,1,88637,10110,1,0.99,NONE,0,0
8029539,1322,0,2,74690,5513,2,1.98,NONE,0,0
8029539,1322,0,1,74690,5526,1,1.99,NONE,0,0
8029539,1322,0,3,28400,3832,1,0.99,NONE,0,0
8029539,1322,0,1,28400,3831,1,0.99,NONE,0,0
8029539,1322,0,1,16000,16699,1,1.73,NONE,0,0
8029539,1322,0,1,16000,16749,1,1.73,NONE,0,0
8029539,1322,0,1,16000,16619,7,12.11,NONE,2,0
8029539,1322,0,1,16000,15840,2,3.98,A,2,1
8029539,1322,0,1,16000,15970,2,3.98,A,0,1
8029539,1322,0,1,16000,16490,1,1.99,A,0,1
8029539,1322,0,1,16000,15990,3,5.97,A,2,1
8029539,1322,0,1,16000,16010,1,1.21,NONE,0,0
8029539,1322,7,1,20495,90230,3,4.77,NONE,2,0
8029539,1322,7,1,20495,90430,1,1.59,NONE,2,0
8029539,1323,0,5,74690,2325,1,0.99,NONE,0,0
8029539,1323,0,3,74690,2309,3,2.97,NONE,0,0
8029539,1323,0,1,74690,3793,1,2.99,NONE,0,0
8029539,1323,0,1,74690,2529,1,0.99,NONE,0,0
8029539,1323,0,1,28400,981,1,0.99,NONE,0,0
8029539,1323,0,1,37000,37705,2,1.98,NONE,1,1
8029539,1323,0,1,37000,37723,1,1.29,NONE,0,0
8029539,1323,0,1,37000,37712,2,1.98,NONE,0,1
8029539,1323,0,1,37000,37717,4,3.96,NONE,1,1
8029539,1323,0,1,37000,37708,2,1.98,NONE,0,1
8029539,1323,0,1,37000,45940,2,1.98,NONE,0,0
8029539,1323,0,2,74690,5995,2,5.79,NONE,0,1
8029539,1323,0,2,74690,6004,1,3.29,NONE,0,0
8029539,1323,0,2,28400,932,1,2.5,NONE,0,0
8029539,1323,0,5,28400,906,1,2.5,NONE,0,1
8029539,1323,0,1,16000,16629,2,1.18,NONE,0,0
8029539,1323,0,1,16000,16729,3,5.19,NONE,0,0
8029539,1323,0,4,41419,6171,1,1.44,NONE,0,1
8029539,1323,0,1,41419,71472,1,0.62,NONE,0,0
8029539,1323,0,4,41419,6172,2,2.88,NONE,0,1
8029539,1323,0,3,74690,7168,2,4.38,NONE,0,0
8029539,1323,0,1,46100,450,1,0.59,NONE,1,1
8029539,1323,0,1,70273,14001,5,2.27,NONE,0,1
8029539,1323,0,2,29000,7029,1,1.39,NONE,0,1
8029539,1323,7,1,88637,10107,1,1.99,NONE,0,0
8029539,1323,0,1,88637,12102,2,1.98,NONE,0,0
8029539,1323,7,1,88637,10108,11,21.89,NONE,2,0
8029539,1323,0,1,28400,2879,1,0.99,NONE,0,0
8029539,1323,7,1,88637,10109,6,11.94,NONE,1,0
8029539,1323,0,1,88637,14101,2,1.98,NONE,0,0
8029539,1323,0,1,88637,66101,6,5.94,NONE,1,0
8029539,1323,7,1,88637,10106,1,1.99,NONE,0,0
8029539,1323,0,1,88637,44101,9,8.91,NONE,2,0
8029539,1323,0,3,88637,13101,6,3.54,NONE,0,0
8029539,1323,0,2,94805,6581,1,1.25,NONE,0,1
8029539,1323,0,1,94805,6714,1,1.25,NONE,0,1
8029539,1323,0,1,40000,13508,3,3.29,NONE,0,1
8029539,1323,0,1,25606,19906,4,6.36,NONE,0,0
8029539,1323,0,3,74690,5157,3,5.67,NONE,0,0
8029539,1323,0,2,74690,5047,1,1.89,NONE,0,0
8029539,1323,7,1,54918,8192,1,1.99,NONE,0,0
8029539,1323,7,1,88637,10110,1,0.99,NONE,0,0
8029539,1323,0,1,28400,3833,2,1.98,NONE,0,0
8029539,1323,0,1,28400,3831,1,0.99,NONE,0,0
8029539,1323,0,1,74923,40501,22,11,NONE,0,1
8029539,1323,0,1,16000,16659,1,0.59,NONE,0,0
8029539,1323,0,1,16000,16619,4,6.92,NONE,2,0
8029539,1323,0,1,16000,12606,1,1.21,NONE,0,0
8029539,1323,0,1,16000,15840,1,2.71,NONE,2,0
8029539,1323,0,1,16000,19639,1,1.21,NONE,0,0
8029539,1323,0,1,16000,12609,1,1.21,NONE,0,0
8029539,1323,0,1,16000,16010,5,6.05,NONE,0,0
8029539,1323,7,1,20495,90235,1,1.33,NONE,0,0
8029539,1323,7,1,20495,90230,1,1.59,NONE,2,0
8029539,1323,7,1,20495,90635,1,1.33,NONE,0,0
8029539,1323,7,1,20495,90430,1,1.59,NONE,2,0
8029539,1323,88,5,99998,58072,1,0.5,NONE,0,0
8029539,1324,0,5,74690,2325,1,0.99,NONE,0,0
8029539,1324,0,3,74690,2309,1,0.99,NONE,0,0
8029539,1324,0,2,74690,3722,1,2.99,NONE,0,0
8029539,1324,0,1,28400,981,1,0.99,NONE,0,0
8029539,1324,0,1,28400,2843,1,1.66,NONE,0,1
8029539,1324,0,1,37000,37705,1,1.29,NONE,1,0
8029539,1324,0,1,37000,37723,3,3.87,NONE,0,0
8029539,1324,0,1,37000,37712,1,1.29,NONE,0,0
8029539,1324,0,3,37000,32128,2,1.56,NONE,0,0
8029539,1324,0,1,37000,37717,2,2.58,NONE,1,0
8029539,1324,0,1,37000,37706,1,1.29,NONE,0,0
8029539,1324,0,1,37000,37718,3,3.87,NONE,0,0
8029539,1324,0,1,37000,32129,1,0.78,NONE,0,0
8029539,1324,0,1,37000,37708,2,2.58,NONE,0,0
8029539,1324,0,1,28400,2719,1,0.99,NONE,0,0
8029539,1324,0,1,28400,2875,1,0.99,NONE,0,0
8029539,1324,0,5,28400,906,1,3.29,NONE,0,0
8029539,1324,0,1,41419,71471,1,0.62,NONE,0,0
8029539,1324,0,4,41419,6171,1,2.22,NONE,0,0
8029539,1324,0,3,74690,7168,1,2.19,NONE,0,0
8029539,1324,0,1,74690,7058,2,1.98,NONE,0,0
8029539,1324,0,3,74690,7223,1,2.19,NONE,0,0
8029539,1324,0,2,29000,7030,1,1.39,NONE,0,0
8029539,1324,0,1,88637,12102,1,0.99,NONE,0,0
8029539,1324,7,1,88637,10108,2,3.98,NONE,2,0
8029539,1324,7,1,88637,10109,4,7.96,NONE,1,0
8029539,1324,0,1,88637,14101,3,2.97,NONE,0,0
8029539,1324,0,1,88637,66101,2,1.98,NONE,1,0
8029539,1324,7,1,88637,10106,1,1.99,NONE,0,0
8029539,1324,0,1,88637,44101,4,3.96,NONE,2,0
8029539,1324,0,3,88637,13101,12,7.08,NONE,0,0
8029539,1324,0,3,94805,6785,1,1.99,NONE,0,1
8029539,1324,0,2,94805,6581,7,24.44,NONE,0,1
8029539,1324,0,1,94805,6714,2,7.98,NONE,0,1
8029539,1324,0,2,94805,6795,1,1.99,NONE,0,1
8029539,1324,0,1,40000,13508,3,6.59,NONE,0,1
8029539,1324,0,1,25606,19917,2,3.18,NONE,0,0
