IRI_KEY,WEEK,SY,GE,VEND,ITEM,UNITS,DOLLARS,F,D,PR
652564,1371,0,1,28400,4913,4,3.96,NONE,0,0
652564,1371,0,2,28400,6909,5,4.95,NONE,0,0
652564,1371,0,1,28400,4905,3,2.97,NONE,0,0
652564,1371,0,1,28400,3838,4,3.96,NONE,0,1
652564,1372,0,1,28400,4853,5,4.75,NONE,2,0
652564,1372,0,1,28400,4361,5,14.95,NONE,2,0
652564,1372,0,1,28400,4852,5,4.95,NONE,2,0
652564,1372,0,1,28400,4363,1,2.99,NONE,2,0
652564,1372,0,1,28400,4365,1,2.99,NONE,2,1
652564,1372,0,1,28400,2423,4,3.66,NONE,2,1
652564,1372,0,1,28400,2872,2,3.18,NONE,0,0
652564,1372,0,2,28400,2871,1,1.59,NONE,0,0
652564,1372,0,1,28400,4862,3,2.97,NONE,2,1
652564,1372,0,1,28400,4863,1,0.99,NONE,0,0
652564,1372,0,2,28400,1041,3,2.22,A+,2,1
652564,1372,0,1,28400,4373,1,2.99,NONE,2,0
652564,1372,0,1,37000,3267,2,1.98,NONE,1,1
652564,1372,0,1,37000,42452,1,0.99,NONE,1,0
652564,1372,0,1,37000,37705,9,12.33,A+,0,1
652564,1372,0,1,37000,38111,1,3.29,NONE,0,0
652564,1372,0,2,37000,37714,5,6.49,A+,0,1
652564,1372,0,1,37000,37717,8,9.8,A+,0,1
652564,1372,0,1,37000,44621,4,3.96,NONE,1,0
652564,1372,0,1,37000,37708,6,8.78,A+,0,1
652564,1372,0,1,37000,46925,1,2.29,NONE,0,0
652564,1372,0,1,28400,4891,2,1.66,A+,0,1
652564,1372,0,2,28400,2869,1,0.99,A+,0,0
652564,1372,0,1,28400,3338,2,6.98,NONE,2,0
652564,1372,0,1,28400,4893,2,1.63,A+,0,1
652564,1372,0,1,28400,2875,14,11.92,A+,2,1
652564,1372,0,2,28400,2876,8,7.52,A+,2,0
652564,1372,0,1,28400,2877,1,0.99,A+,0,0
652564,1372,0,1,28400,2874,4,3.76,A+,2,0
652564,1372,0,1,46100,752,2,2,NONE,0,0
652564,1372,0,1,28400,2879,17,14.75,A+,0,1
652564,1372,0,1,28400,896,1,2.49,NONE,0,0
652564,1372,0,1,28400,4885,21,20.15,A+,0,0
652564,1372,0,1,28400,4889,12,11.88,A+,0,0
652564,1372,0,1,28400,2880,8,7.72,A+,0,0
652564,1372,0,2,28400,899,2,4.98,NONE,0,0
652564,1372,0,1,94805,6466,1,4.99,NONE,0,0
652564,1372,0,2,28400,1000,2,1.98,NONE,2,0
652564,1372,7,3,54918,8256,1,0.99,NONE,0,0
652564,1372,7,1,54918,8102,1,2.51,NONE,0,1
652564,1372,7,1,54918,8166,3,10.47,NONE,0,0
652564,1372,7,1,54918,8510,1,3.49,NONE,0,0
652564,1372,7,1,54918,8306,1,0.99,NONE,0,0
652564,1372,0,1,28400,4869,2,1.98,A+,0,1
652564,1372,0,3,28400,3832,2,1.98,A+,0,0
652564,1372,0,1,28400,4870,4,3.96,A+,2,1
652564,1372,0,1,28400,3833,2,1.98,A+,0,0
652564,1372,0,3,28400,1014,2,4.58,NONE,0,0
652564,1372,0,1,28400,4868,12,11.08,NONE,2,1
652564,1372,0,4,28400,1019,2,4.58,NONE,0,0
652564,1372,6,1,47694,202,4,3.96,NONE,0,0
652564,1372,0,1,16000,19370,1,2.69,NONE,0,0
652564,1372,0,1,16000,15940,3,7.69,NONE,0,0
652564,1372,0,1,16000,15840,1,2.69,NONE,0,0
652564,1372,0,1,16000,15135,1,2.69,NONE,0,0
652564,1372,0,1,16000,16490,1,2.69,NONE,0,0
652564,1372,0,1,16000,15990,2,5.38,NONE,0,0
652564,1372,0,1,16000,16010,3,2.97,NONE,0,0
652564,1372,0,1,28400,4913,9,8.51,NONE,0,0
652564,1372,0,2,28400,6909,1,0.79,NONE,0,1
652564,1372,0,1,28400,4905,10,9.9,NONE,0,0
652564,1372,0,1,28400,2907,2,3.98,NONE,0,0
652564,1372,0,1,28400,3838,9,8.91,A+,0,1
652564,1372,7,1,20495,91030,1,1.99,NONE,0,0
652564,1373,0,1,28400,4853,4,3.96,NONE,0,0
652564,1373,0,1,28400,4361,5,10,B,2,1
652564,1373,0,1,28400,4852,3,2.82,NONE,0,0
652564,1373,0,1,28400,4363,3,5.7,B,2,1
652564,1373,0,1,28400,4365,6,11.7,B,2,1
652564,1373,0,1,28400,4856,1,0.99,NONE,0,0
652564,1373,0,1,28400,2423,3,2.82,NONE,2,0
652564,1373,0,1,28400,2873,1,1.59,NONE,0,0
652564,1373,0,2,28400,2871,1,1.59,NONE,0,0
652564,1373,0,1,28400,4862,4,3.96,NONE,2,1
652564,1373,0,1,28400,4863,2,1.98,NONE,2,0
652564,1373,0,1,28400,4373,4,8,NONE,2,1
652564,1373,0,1,37000,3267,1,0.99,NONE,0,1
652564,1373,0,1,37000,42452,7,6.93,NONE,0,0
652564,1373,0,1,37000,37705,6,9.87,NONE,0,0
652564,1373,0,2,37000,37714,3,5.37,NONE,0,0
652564,1373,0,1,37000,37717,3,5.37,NONE,0,0
652564,1373,0,2,37000,43205,3,5.37,NONE,0,0
652564,1373,0,1,37000,44621,7,6.93,NONE,0,0
652564,1373,0,1,37000,37708,1,1.79,NONE,0,0
652564,1373,0,2,37000,3670,1,1.79,NONE,0,0
652564,1373,0,1,28400,4891,2,1.98,NONE,2,0
652564,1373,0,1,28400,3338,4,13.96,NONE,2,0
652564,1373,0,1,28400,4893,4,3.81,NONE,0,0
652564,1373,0,1,28400,2875,6,5.94,NONE,2,0
652564,1373,0,2,28400,2876,3,2.97,NONE,0,0
652564,1373,0,1,28400,2874,3,2.97,NONE,2,0
652564,1373,0,2,28400,932,1,3.49,NONE,2,0
652564,1373,0,1,46100,752,1,1,NONE,0,0
652564,1373,0,1,28400,2879,22,21.78,NONE,0,0
652564,1373,0,1,28400,896,3,7.47,NONE,0,0
652564,1373,0,1,28400,4885,15,14.85,NONE,0,0
652564,1373,0,1,28400,4889,7,6.93,NONE,0,0
652564,1373,0,1,28400,2880,3,2.97,NONE,0,0
652564,1373,0,2,28400,899,8,19.92,NONE,0,0
652564,1373,0,1,94805,6466,2,11.98,NONE,0,0
652564,1373,0,3,94805,6542,1,5.99,NONE,0,1
652564,1373,0,3,94805,6758,2,11.08,NONE,0,0
652564,1373,7,3,54918,8256,1,0.99,NONE,0,0
652564,1373,7,1,54918,8102,1,3.49,NONE,0,0
652564,1373,7,1,54918,8766,2,6.98,NONE,0,0
652564,1373,0,1,16000,28370,1,2.69,NONE,0,0
652564,1373,0,1,28400,4869,10,9.75,NONE,2,1
652564,1373,0,1,28400,4870,9,8.76,NONE,2,1
652564,1373,0,1,28400,3833,3,2.97,NONE,0,0
652564,1373,0,3,28400,1014,3,6.87,NONE,0,0
652564,1373,0,1,28400,4868,14,13.56,NONE,2,1
652564,1373,0,4,28400,1019,8,18.32,NONE,0,0
652564,1373,0,1,16000,19370,1,2.69,NONE,0,0
652564,1373,0,1,16000,15020,1,0.99,NONE,0,0
652564,1373,0,1,16000,15940,2,5.38,NONE,0,0
652564,1373,0,1,16000,15840,1,2.69,NONE,0,0
652564,1373,0,1,16000,16490,1,2.69,NONE,0,0
652564,1373,0,1,16000,15990,2,5.38,NONE,0,0
652564,1373,0,2,16000,16430,1,2.69,NONE,0,0
652564,1373,0,1,28400,4913,18,17.82,NONE,0,0
652564,1373,0,1,28400,4905,6,5.94,NONE,0,0
652564,1373,0,1,28400,2907,1,1.99,NONE,0,0
652564,1373,0,1,28400,3838,1,0.99,NONE,0,1
652564,1373,7,1,20495,90230,1,1.99,NONE,0,0
652564,1373,7,1,20495,91030,1,1.99,NONE,0,0
687480,1348,0,1,28400,4361,3,4.5,A,2,1
687480,1348,0,4,28400,988,2,1.83,NONE,2,1
687480,1348,0,1,28400,4365,5,7.5,A,2,1
687480,1348,0,1,28400,2873,2,2.82,NONE,0,1
687480,1348,0,1,28400,4296,3,4.35,NONE,0,0
687480,1348,0,1,28400,4295,1,1.59,NONE,0,0
687480,1348,0,2,28400,2870,3,4.59,NONE,0,0
687480,1348,0,1,28400,4373,4,11.96,NONE,0,1
687480,1348,0,1,37000,43206,2,1.53,A+,0,1
687480,1348,0,1,37000,43985,3,3.4,A+,0,1
687480,1348,0,1,37000,1896,2,2.56,A+,0,1
687480,1348,0,1,37000,42452,1,0.99,NONE,0,0
687480,1348,0,1,37000,37705,39,30.63,A+,1,1
687480,1348,0,1,37000,37723,10,7.73,A+,0,1
687480,1348,0,1,37000,37712,2,1.57,A+,0,1
687480,1348,0,2,37000,37714,8,8.71,A+,0,1
687480,1348,0,1,37000,37716,6,6.23,A+,0,1
687480,1348,0,1,37000,42453,2,1.98,NONE,0,0
687480,1348,0,4,37000,4073,2,5.98,NONE,0,0
687480,1348,0,1,37000,37717,16,15.21,A+,1,1
687480,1348,0,1,37000,37706,6,5.96,A+,0,1
687480,1348,0,1,37000,37718,1,0.48,A+,0,1
687480,1348,0,1,37000,37708,9,8.63,A+,1,1
687480,1348,0,1,37000,41695,2,6.58,NONE,0,0
687480,1348,0,1,37000,46925,3,6.87,NONE,0,0
687480,1348,0,1,37000,31184,3,5.97,NONE,0,1
687480,1348,0,2,37000,4056,3,8.97,NONE,0,0
687480,1348,0,1,28400,3337,1,3.29,NONE,2,0
687480,1348,0,2,28400,2869,5,4.35,NONE,2,1
687480,1348,0,1,28400,2875,5,4.8,NONE,2,0
687480,1348,0,2,28400,2876,2,1.83,NONE,2,1
687480,1348,0,2,28400,932,1,3.29,NONE,0,0
687480,1348,0,3,28400,908,2,6.58,NONE,0,0
687480,1348,0,4,41419,6171,4,3.66,A,0,1
687480,1348,0,1,28400,2977,3,2.97,NONE,2,1
687480,1348,0,1,46100,781,1,1.99,NONE,0,0
687480,1348,0,1,28400,2879,3,2.82,NONE,2,0
687480,1348,0,3,28400,2064,5,4.5,NONE,2,0
687480,1348,0,1,28400,2880,1,0.99,NONE,2,0
687480,1348,7,1,54918,8102,1,3.49,NONE,0,0
687480,1348,7,1,54918,8166,1,3.49,NONE,0,0
687480,1348,7,1,54918,8510,3,9.49,NONE,0,1
687480,1348,7,1,54918,8766,1,3.49,NONE,0,0
687480,1348,0,1,16000,28320,1,0.99,A,0,1
687480,1348,0,1,16000,28370,5,4.95,A,0,1
687480,1348,0,3,28400,3832,1,0.84,NONE,2,0
687480,1348,0,1,28400,3831,3,2.67,NONE,2,0
687480,1348,6,1,47694,202,3,2.97,NONE,0,0
687480,1348,0,1,16000,15660,3,2.97,A,0,1
687480,1348,0,1,16000,19380,4,3.96,A,0,1
687480,1348,0,1,16000,19370,2,1.83,A,0,1
687480,1348,0,1,16000,15020,2,1.98,NONE,0,0
687480,1348,0,1,16000,15940,10,9.9,A,1,1
687480,1348,0,1,16000,15840,4,3.96,A,0,1
687480,1348,0,1,16000,16490,5,4.95,A,1,1
687480,1348,0,1,16000,15810,5,4.95,A,0,1
687480,1348,0,1,16000,15990,9,8.91,A,1,1
687480,1348,0,1,16000,16010,1,0.99,NONE,0,0
687480,1348,0,2,16000,16430,9,8.91,A,1,1
687480,1348,0,1,27393,965,1,0.99,NONE,0,0
687480,1348,0,1,27393,972,1,0.99,NONE,0,0
687480,1348,0,1,27393,950,3,2.67,NONE,0,0
687480,1348,0,5,28400,2210,4,3.96,NONE,2,0
687480,1348,0,1,28400,3838,1,0.99,NONE,2,0
687480,1348,7,1,20495,90230,2,3,NONE,0,1
687480,1349,0,1,28400,981,6,3.96,A,2,1
687480,1349,0,1,28400,4361,5,13.52,NONE,2,1
687480,1349,0,1,28400,4363,2,5.98,NONE,2,0
687480,1349,0,4,28400,988,4,2.64,A,2,1
687480,1349,0,1,28400,4365,2,5.98,NONE,2,1
687480,1349,0,1,28400,2873,1,1.59,NONE,0,0
687480,1349,0,1,28400,4296,1,1.59,NONE,0,0
687480,1349,0,1,28400,2872,3,4.41,NONE,0,0
687480,1349,0,1,28400,4295,2,2.82,NONE,0,1
687480,1349,0,2,28400,2870,2,3,NONE,0,0
687480,1349,0,1,28400,3812,1,1.5,NONE,0,0
687480,1349,0,2,28400,2871,3,4.68,NONE,0,0
687480,1349,0,1,28400,4172,1,3.19,NONE,0,0
687480,1349,0,1,37000,43206,1,1.79,NONE,0,0
687480,1349,0,1,37000,43985,2,3,NONE,1,1
687480,1349,0,1,37000,3267,1,0.99,NONE,0,0
687480,1349,0,1,37000,42452,3,2.97,NONE,0,0
687480,1349,0,1,37000,37705,14,23.03,NONE,1,1
687480,1349,0,1,37000,38111,1,3.29,NONE,0,0
687480,1349,0,2,37000,37714,1,1.79,NONE,0,0
687480,1349,0,1,37000,37716,3,4.79,NONE,1,1
687480,1349,0,1,37000,42453,5,4.95,NONE,0,0
687480,1349,0,1,37000,37717,4,6.87,NONE,1,0
687480,1349,0,1,37000,44621,1,0.99,NONE,0,0
687480,1349,0,1,37000,37708,3,4.21,NONE,1,1
687480,1349,0,1,37000,46925,1,1.95,NONE,0,1
687480,1349,0,1,37000,37724,2,3.58,NONE,0,0
687480,1349,0,2,37000,4056,1,2.99,NONE,0,0
687480,1349,0,2,28400,2869,6,3.96,A,0,1
687480,1349,0,1,28400,3338,2,6.58,NONE,2,0
687480,1349,0,1,28400,2875,7,4.62,A,2,1
687480,1349,0,2,28400,2876,5,3.3,A,2,1
687480,1349,0,1,41419,71471,2,0.82,NONE,0,1
687480,1349,0,1,28400,2977,2,1.32,A,2,1
687480,1349,0,1,46100,781,5,9.95,NONE,0,0
687480,1349,0,1,28400,2879,8,5.28,A,2,1
687480,1349,0,1,28400,896,1,2.49,NONE,0,0
687480,1349,0,3,28400,2064,3,1.98,A,0,1
687480,1349,0,1,28400,3451,3,1.98,A,2,1
687480,1349,0,1,28400,2880,3,1.98,A,2,1
687480,1349,7,1,20495,90029,1,1.5,NONE,0,1
687480,1349,7,1,54918,8278,2,1.98,NONE,0,0
687480,1349,7,1,54918,8866,1,3.49,NONE,0,0
687480,1349,7,1,54918,8306,3,2.97,NONE,0,0
687480,1349,0,3,28400,3832,3,1.68,A,2,1
687480,1349,0,1,28400,3833,6,3.96,A,2,1
687480,1349,0,2,28400,1029,1,3.49,NONE,0,0
687480,1349,0,1,28400,3831,2,1.98,NONE,2,0
687480,1349,6,1,47694,5232,1,0.99,NONE,0,0
687480,1349,0,1,16000,15020,4,3.96,NONE,0,0
687480,1349,0,1,16000,15940,1,2.69,NONE,0,0
687480,1349,0,1,16000,15840,1,2.69,NONE,1,0
687480,1349,0,1,16000,28520,1,2.69,NONE,0,0
687480,1349,0,1,16000,16490,4,10.76,NONE,1,0
687480,1349,0,1,16000,15990,2,5,NONE,1,1
687480,1349,0,1,16000,16010,3,2.82,NONE,0,0
687480,1349,0,1,16000,27175,1,2.69,NONE,0,0
687480,1349,0,1,24100,10148,3,10.8,NONE,0,0
687480,1349,0,1,27393,950,2,1.68,NONE,0,0
687480,1349,0,5,28400,2210,3,2.97,NONE,2,0
687480,1349,0,1,28400,3838,3,1.98,A,2,1
687480,1349,7,1,20495,90230,3,4.27,NONE,0,1
687480,1350,0,1,28400,981,1,0.99,NONE,0,0
687480,1350,0,1,28400,4361,5,13.52,NONE,2,1
687480,1350,0,3,28400,982,1,0.84,NONE,0,1
687480,1350,0,4,28400,988,5,4.5,NONE,0,1
687480,1350,0,1,28400,4365,2,5,NONE,2,1
687480,1350,0,1,28400,2873,1,1.41,NONE,0,1
687480,1350,0,1,28400,3812,1,1.59,NONE,0,0
687480,1350,0,1,28400,4172,1,3.19,NONE,0,0
687480,1350,0,1,37000,43206,1,1.79,NONE,0,0
687480,1350,0,1,37000,43985,2,3,NONE,1,1
687480,1350,0,1,37000,1896,2,3.58,NONE,0,0
687480,1350,0,1,37000,3267,1,0.66,B,0,1
687480,1350,0,1,37000,42452,3,0.99,B,0,1
687480,1350,0,1,37000,37705,11,17.37,NONE,1,1
687480,1350,0,1,37000,38111,1,3.29,NONE,0,0
687480,1350,0,1,37000,37723,1,1.79,NONE,0,0
687480,1350,0,1,37000,37712,2,2.71,NONE,0,1
687480,1350,0,1,37000,37716,2,2.42,NONE,1,1
687480,1350,0,1,37000,42453,7,4.62,B,0,1
687480,1350,0,4,37000,4073,2,5.98,NONE,0,0
687480,1350,0,1,37000,37717,3,5.08,NONE,1,0
687480,1350,0,1,37000,37718,1,0.9,NONE,1,1
687480,1350,0,2,37000,43205,1,1.21,NONE,1,1
687480,1350,0,1,37000,44621,1,0.66,B,0,1
687480,1350,0,1,37000,37708,5,7.21,NONE,1,1
687480,1350,0,1,37000,46925,1,2.29,NONE,0,0
687480,1350,0,1,37000,31184,1,1.99,NONE,0,1
687480,1350,0,2,37000,3670,1,1.79,NONE,0,0
687480,1350,0,1,37000,37724,1,1.79,NONE,0,0
687480,1350,0,2,37000,4056,1,2.99,NONE,0,0
687480,1350,0,1,28400,3337,2,6.58,NONE,2,0
687480,1350,0,2,28400,2869,3,2.97,NONE,0,0
687480,1350,0,1,28400,3338,2,6.58,NONE,2,0
687480,1350,0,1,28400,2875,6,5.64,NONE,2,0
687480,1350,0,2,28400,2876,1,0.84,NONE,0,1
687480,1350,0,2,28400,932,1,3.29,NONE,0,0
687480,1350,0,3,28400,908,1,2.8,NONE,0,1
687480,1350,0,4,41419,6175,1,1.99,NONE,0,0
687480,1350,0,1,28400,2977,3,2.97,NONE,0,1
687480,1350,6,1,14156,6066,1,0.59,NONE,0,0
687480,1350,0,1,28400,896,1,2.49,NONE,0,0
687480,1350,0,2,28400,1353,2,4.98,NONE,0,0
687480,1350,0,1,28400,2880,5,4.65,NONE,2,1
687480,1350,0,2,28400,1000,1,0.99,NONE,2,0
687480,1350,7,1,54918,8102,3,9.49,NONE,0,1
687480,1350,7,1,54918,8510,1,2.51,NONE,0,1
687480,1350,7,1,54918,8866,1,3.49,NONE,0,0
687480,1350,7,1,54918,8766,3,9.49,NONE,0,1
687480,1350,0,3,28400,3832,4,3.66,NONE,0,0
687480,1350,0,2,28400,1029,1,3.49,NONE,0,0
687480,1350,0,1,28400,3837,1,0.84,NONE,0,0
687480,1350,0,1,28400,3831,4,3.66,NONE,2,0
687480,1350,0,1,16000,15660,1,2.69,NONE,0,0
687480,1350,0,1,16000,19380,1,2.31,NONE,0,1
687480,1350,0,1,16000,15020,6,5.94,NONE,0,0
687480,1350,0,1,16000,15840,2,5.38,NONE,1,0
687480,1350,0,1,16000,28520,1,2.69,NONE,0,0
687480,1350,0,1,16000,15990,1,2.31,NONE,1,1
687480,1350,0,1,16000,16010,2,1.98,NONE,0,0
687480,1350,0,2,16000,16430,2,5,NONE,0,0
687480,1350,0,1,27393,965,2,1.98,NONE,0,0
687480,1350,0,1,27393,970,1,0.99,NONE,0,0
687480,1350,0,1,27393,972,1,0.99,NONE,0,0
687480,1350,0,1,27393,960,1,0.99,NONE,0,0
687480,1350,0,1,27393,950,3,2.52,NONE,0,0
687480,1350,0,5,28400,2210,3,2.97,NONE,0,0
687480,1350,0,1,28400,3839,4,3.81,NONE,0,0
687480,1350,0,1,28400,3838,3,2.82,NONE,0,0
687480,1350,7,1,20495,91030,1,1.5,NONE,0,1
687480,1351,0,1,28400,981,4,3.96,NONE,2,0
687480,1351,0,1,28400,4361,3,8.97,NONE,2,0
687480,1351,0,3,28400,982,2,1.68,NONE,2,1
687480,1351,0,1,28400,4363,2,5.98,NONE,2,0
687480,1351,0,4,28400,988,2,1.83,NONE,2,1
687480,1351,0,1,28400,4365,2,5.98,NONE,2,1
687480,1351,0,1,28400,2873,1,1,B,0,1
687480,1351,0,1,28400,4296,4,4,B,0,1
687480,1351,0,1,28400,2872,1,1,B,0,1
687480,1351,0,1,28400,4295,1,1,B,0,1
687480,1351,0,2,28400,2870,2,2,B,0,1
687480,1351,0,1,28400,3812,3,2.85,B,0,1
687480,1351,0,2,28400,2871,2,2,B,0,1
687480,1351,0,1,28400,4373,1,2.99,NONE,2,1
687480,1351,0,1,37000,43206,1,1.79,NONE,0,0
687480,1351,0,1,37000,43985,1,1.21,NONE,1,1
687480,1351,0,1,37000,3267,1,0.84,NONE,0,1
687480,1351,0,1,37000,42452,2,1.98,NONE,0,0
687480,1351,0,1,37000,37705,6,9.13,NONE,1,1
687480,1351,0,1,37000,37723,2,3,NONE,0,1
687480,1351,0,1,37000,37716,1,1.79,NONE,0,0
687480,1351,0,1,37000,42453,5,4.8,NONE,0,0
687480,1351,0,1,37000,37717,2,3,NONE,1,1
687480,1351,0,1,37000,37706,1,1.21,NONE,1,1
687480,1351,0,1,37000,44621,2,1.98,NONE,0,0
687480,1351,0,2,37000,3670,1,1.79,NONE,0,0
687480,1351,0,1,37000,37724,2,3,NONE,0,0
687480,1351,0,2,37000,4056,1,2.99,NONE,0,0
687480,1351,0,1,28400,3337,1,3.29,NONE,2,0
687480,1351,0,1,28400,3338,2,6.58,NONE,2,0
687480,1351,0,1,28400,2875,3,2.82,NONE,2,0
687480,1351,0,2,28400,2876,3,2.67,NONE,2,1
687480,1351,0,3,28400,908,1,3.29,NONE,0,0
687480,1351,0,2,21000,64,2,3.98,NONE,0,0
687480,1351,0,4,41419,6171,1,1.99,NONE,0,1
687480,1351,0,4,41419,6175,1,1.99,NONE,0,0
687480,1351,0,1,28400,2879,3,2.67,NONE,0,1
687480,1351,0,1,28400,896,1,2.49,NONE,0,0
687480,1351,0,3,28400,2064,3,2.82,NONE,0,0
687480,1351,0,1,28400,3451,2,1.83,NONE,2,1
687480,1351,0,1,28400,2880,3,2.97,NONE,2,0
687480,1351,7,1,20495,90029,1,1.5,NONE,0,1
687480,1351,7,1,54918,8102,1,3.49,NONE,0,0
687480,1351,7,1,54918,8166,1,2.51,NONE,0,1
687480,1351,7,1,54918,8510,2,6,NONE,0,1
687480,1351,7,1,54918,8866,1,3.49,NONE,0,0
687480,1351,7,1,54918,8766,2,6,NONE,0,1
687480,1351,0,3,28400,3832,4,3.81,NONE,2,0
687480,1351,0,1,28400,3833,2,1.83,NONE,2,1
687480,1351,6,1,47694,202,3,2.97,NONE,0,0
687480,1351,0,2,44000,609,1,2.99,NONE,0,1
687480,1351,0,1,16000,19380,2,5,NONE,0,0
687480,1351,0,1,16000,11204,2,5,NONE,0,0
687480,1351,0,1,16000,15020,3,2.82,NONE,0,0
687480,1351,0,1,16000,15940,2,5.38,NONE,1,0
687480,1351,0,1,16000,15840,2,5.38,NONE,1,0
687480,1351,0,1,16000,16010,1,0.99,NONE,0,0
687480,1351,0,2,16000,16430,3,7.69,NONE,1,0
687480,1351,0,1,16000,27175,1,2.5,NONE,0,1
687480,1351,0,1,27393,965,2,1.98,NONE,0,0
687480,1351,0,1,27393,950,2,1.68,NONE,0,0
687480,1351,0,5,28400,2210,1,0.84,NONE,2,1
687480,1351,0,1,28400,3839,3,2.97,NONE,0,0
687480,1351,0,1,28400,3838,3,2.97,NONE,2,0
687480,1351,7,1,20495,90230,2,3,NONE,0,1
687480,1352,0,4,28400,988,3,2.67,NONE,2,1
687480,1352,0,1,28400,4365,1,2.99,NONE,2,1
687480,1352,0,1,28400,2873,1,1.59,NONE,0,0
687480,1352,0,1,28400,2872,1,1.59,NONE,0,0
687480,1352,0,2,28400,2870,2,3.18,NONE,0,0
687480,1352,0,2,28400,2871,1,1.41,NONE,0,1
687480,1352,0,1,28400,4373,3,8.97,NONE,2,1
687480,1352,0,1,37000,43985,1,1.79,NONE,1,0
687480,1352,0,1,37000,1896,2,3,NONE,0,1
687480,1352,0,1,37000,3267,1,0.84,NONE,0,1
687480,1352,0,1,37000,42452,1,0.99,NONE,0,0
687480,1352,0,1,37000,37705,8,12.58,NONE,1,1
687480,1352,0,1,37000,37723,1,1.21,NONE,1,1
687480,1352,0,2,37000,37714,1,1.79,NONE,1,0
687480,1352,0,1,37000,37717,6,9.89,NONE,1,0
687480,1352,0,1,37000,37706,3,3.92,NONE,1,1
687480,1352,0,1,37000,37708,4,6.58,NONE,1,1
687480,1352,0,1,37000,31175,1,1.99,NONE,0,0
687480,1352,0,1,37000,31184,1,1.99,NONE,0,0
687480,1352,0,1,37000,37724,1,1.79,NONE,0,0
687480,1352,0,1,28400,3337,1,3.29,NONE,2,0
687480,1352,0,2,28400,2869,2,1.98,NONE,2,0
687480,1352,0,1,28400,3338,1,3.29,NONE,2,0
687480,1352,0,1,28400,2875,5,4.95,NONE,2,0
687480,1352,0,2,28400,2876,3,2.67,NONE,2,1
687480,1352,0,3,28400,908,1,3.29,NONE,0,0
687480,1352,0,1,28400,2977,2,1.98,NONE,2,1
687480,1352,0,1,46100,781,2,3.98,NONE,0,0
687480,1352,0,1,28400,2879,3,2.97,NONE,2,0
687480,1352,0,1,28400,896,1,2.49,NONE,0,0
687480,1352,0,3,28400,2064,4,3.81,NONE,2,0
687480,1352,0,2,28400,1353,1,2.49,NONE,0,0
687480,1352,0,1,28400,2880,3,2.82,NONE,2,0
687480,1352,7,1,54918,8166,1,3.49,NONE,0,0
687480,1352,7,1,54918,8306,2,1.98,NONE,0,0
687480,1352,0,3,28400,3832,2,1.98,NONE,2,0
687480,1352,0,1,28400,3833,3,2.67,NONE,2,1
687480,1352,0,1,28400,3837,1,0.84,NONE,2,0
687480,1352,0,4,28400,1019,1,2.29,NONE,0,0
687480,1352,6,1,47694,232,1,0.99,NONE,0,0
687480,1352,6,1,47694,202,1,0.84,NONE,0,1
687480,1352,0,1,16000,19380,5,5.38,A,0,1
687480,1352,0,1,16000,19370,3,4.05,A,0,1
687480,1352,0,1,16000,11204,4,5.38,NONE,0,1
687480,1352,0,1,16000,15020,2,1.98,NONE,0,0
687480,1352,0,1,16000,15940,3,2.69,A,1,1
687480,1352,0,1,16000,15840,9,12.15,A,1,1
687480,1352,0,1,16000,16490,1,1.35,A,0,1
687480,1352,0,1,16000,15810,3,4.05,A,0,1
687480,1352,0,1,16000,15990,3,4.05,A,1,1
687480,1352,0,2,16000,16430,2,2.69,A,0,0
687480,1352,0,1,27393,965,1,0.99,NONE,0,0
687480,1352,0,1,27393,978,1,0.99,NONE,0,0
687480,1352,0,1,27393,950,3,2.67,NONE,0,0
687480,1352,0,5,28400,2210,2,1.83,NONE,2,1
687480,1352,0,1,28400,984,1,2.49,NONE,0,0
687480,1352,0,1,28400,3839,2,1.83,NONE,2,0
687480,1352,0,1,28400,3838,2,1.83,NONE,2,1
687480,1353,0,1,28400,981,3,2.97,NONE,2,0
687480,1353,0,1,28400,4361,1,2.99,NONE,2,0
687480,1353,0,3,28400,982,1,0.84,NONE,2,1
687480,1353,0,1,28400,4363,2,5.98,NONE,2,0
687480,1353,0,4,28400,988,1,0.99,NONE,2,0
687480,1353,0,1,28400,4373,1,2.99,NONE,2,1
687480,1353,0,1,37000,43985,1,1.79,NONE,1,0
687480,1353,0,1,37000,42452,3,2.97,NONE,0,0
687480,1353,0,1,37000,37705,13,20.66,NONE,1,1
687480,1353,0,1,37000,38111,2,4,A,1,1
687480,1353,0,1,37000,41697,2,4,NONE,0,0
687480,1353,0,1,37000,37716,1,1.21,NONE,0,1
687480,1353,0,1,37000,42453,1,0.84,NONE,0,1
687480,1353,0,1,37000,37717,2,3,NONE,1,1
687480,1353,0,1,37000,38113,2,4,A,1,1
687480,1353,0,1,37000,37706,3,4.5,NONE,1,1
687480,1353,0,1,37000,37708,2,3,NONE,1,1
687480,1353,0,1,37000,31184,1,1.69,NONE,0,1
687480,1353,0,1,28400,3337,2,4,A,2,1
687480,1353,0,2,28400,2869,1,0.84,NONE,2,1
687480,1353,0,1,28400,3338,1,2,A,2,1
687480,1353,0,1,28400,2875,3,2.67,NONE,2,0
687480,1353,0,2,28400,2876,2,1.83,NONE,2,1
687480,1353,0,3,28400,908,3,9.87,NONE,0,0
687480,1353,0,1,41419,71471,2,0.7,NONE,0,1
