WEEKS,650111,652564,660217,687480,1087950,8038146,8038184,8038288,8038321,8038463,8038634,8038677,Grand-Total
1313,,4333.46,,934.27,504.22,,,,,994.09,,,6766.04
1314,,1210.7,,1367.97,802.65,,,,,569.69,,,3951.01
1315,,2179.8,,624.83,382.4,,,,,817.32,,,4004.35
1316,,1666.68,,775.58,550.98,,,,,688.76,,,3682
1317,,5192.69,,836.69,465.13,,,,,540.61,,,7035.12
1318,,1444.12,,853.88,784.66,,,,,624.2,,,3706.86
1319,,1238.13,,548.75,759.19,,,,,726.7,,,3272.77
1320,,1893.29,,1001.63,1365.25,,,,,1201.52,,,5461.69
1321,,2931.92,,1182.89,2551.28,,,,,824.51,,,7490.6
1322,165.97,5029.31,8567.08,667.31,1139.94,950.94,815.85,,,906.77,,,18243.17
1323,147.28,2236.94,8961.7,417.3,428.73,372.52,167.14,,,478.14,,,13209.75
1324,92.94,2069.06,11398.12,717.77,456.97,485.58,137.13,,,851.13,,,16208.7
1325,225.41,2293.81,12329.92,685.86,703.9,695.06,755.62,,,458.29,,,18147.87
1326,245.49,4246.05,15368.69,1330.08,422.14,510.51,285.79,,,1137.53,,,23546.28
1327,1007.27,1582.49,9993.94,561.79,1916.98,716.29,1550.63,,,590.98,,,17920.37
1328,176.39,2732.72,12897.36,738.28,599.99,825.97,100.86,,,487.33,,,18558.9
1329,149.49,2176.02,9800.48,1009.67,522.06,493.41,167.01,,,971.84,,,15289.98
1330,131.38,1618.57,8110.58,449.03,567.4,436.21,183.6,,,759.55,,,12256.32
1331,130.56,2255.61,13408.89,877.92,676.54,363.06,196.12,,,1434.25,,,19342.95
1332,917.77,3641.46,7696,913.45,1037.8,,670.73,,,603.2,,,15480.41
1333,399.36,1800.64,10735.95,382.37,605.61,,251.7,,,503.69,,,14679.32
1334,255.6,1752.82,14796.77,857.95,783.19,,97.39,,,1001.81,,,19545.53
1335,328.41,3002.33,10613.34,709.16,553.61,,107.47,,,1101.25,,,16415.57
1336,436.95,1346.51,11927.28,758.48,969.26,,409.38,,,542.29,,,16390.15
1337,425.07,1596.72,9160.75,801.68,678.8,,307.77,,,488.96,,,13459.75
1338,160.45,2621.46,13379.79,1067.26,547.06,,74.23,,,754.16,,,18604.41
1339,62.94,1465.03,15049.3,744.58,522.63,,171.16,,,1038.82,,,19054.46
1340,637.15,10425.08,19315.75,1574.25,770.84,,618.52,,,1685.65,,,35027.24
1341,271.67,1637.38,10899.14,822.11,608.75,,153.79,,,1159.95,,,15552.79
1342,1086.84,1384.17,7404.92,900.36,815.23,,321.58,,,523.56,,,12436.66
1343,385.04,6687.01,18002.14,4926.31,561.28,,656.11,,,1953.7,,,33171.59
1344,186.3,2427.78,9453.14,763.98,727.7,1760.11,210.16,,,620.1,,,16149.27
1345,73.46,1083.57,7277.24,865.25,598.4,2865.01,251.98,,,649.85,,,13664.76
1346,217.68,8527.57,13475.69,1558.03,463.04,1670.52,156.71,,,1105.35,,,27174.59
1347,260.26,943.63,7356.4,830.37,457.08,2062.77,231.61,,,470.73,,,12612.85
1348,,10384.41,,2589.75,760.99,,,,,1838.53,,,15573.68
1349,,1156.93,,1019.09,345.83,,,,,675.37,,,3197.22
1350,,1372.46,,782.01,482.48,,,,,523.88,,,3160.83
1351,,1221.89,,482.54,763.98,,,,,539.78,,,3008.19
1352,,1136.94,,622.23,697.4,,,,,608.37,,,3064.94
1353,,986.06,,621.62,530.05,,,,,537.65,,,2675.38
1354,,848.85,,659.25,1292.78,,,,,573.63,,,3374.51
1355,,877.64,,577.86,3811.87,,,,,665.84,,,5933.21
1356,,1024.6,,748.22,1323.33,,,,,664.79,,,3760.94
1357,,1698.89,,770.56,1765.27,,,,,1363.87,,,5598.59
1358,,1510.53,,983.98,940.09,,,,,1476.14,,,4910.74
1359,,1549.82,,541.21,672.18,,,,,754.55,,,3517.76
1360,,22650.23,,7303.69,1027.29,,,,,1499.86,,,32481.07
1361,,890.47,,2458.65,562.84,,,,,1375.03,,,5286.99
1362,,8925.46,,2619.07,688.97,,,,,1857.49,,,14090.99
1363,,1549.39,,1107.5,500.82,,,,,860.24,,,4017.95
1364,,1640.77,,1345.11,760.33,,,,,533.71,,,4279.92
1365,,3114.94,,2191.86,603.98,,,,,1542.72,,,7453.5
1366,,2090.62,,806.23,497.19,,,,,739.09,,,4133.13
1367,,2048.05,,740.69,995.18,,,,,1210.3,,,4994.22
1368,,1608.68,,820.08,781.71,,,,,742.06,,,3952.53
1369,,1136.94,,656.89,542.94,,,,,737.66,,,3074.43
1370,,1397.05,,565.01,698.01,,,,,1004.46,,,3664.53
1371,,1225.45,,1009.47,1607,,,,,953.99,,,4795.91
1372,,2194.71,,1445.52,1266.46,,,,,757.36,,,5664.05
1373,,2521.39,,1048.36,1585.67,,,,,1121.57,,,6276.99
